CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO,LON,LAT,AREA
c1,관광지,노루생태관찰원,제주시 명림로 520,2023,1378,187,121,153,128,136,121,81,87,90,83,80,111,126.621975293,33.443048829,북동
c1,관광지,노리매공원,서귀포시 대정읍 중산간서로 2260-15,2023,3274,421,576,474,318,229,212,174,179,173,220,160,138,126.287343737,33.282546137,남서
c1,관광지,노을승마장,제주시 우도면 우도해안길 406-1,2023,921,77,60,102,85,88,87,106,57,96,69,55,39,126.946441299,33.512949871,북동
c1,관광지,노을해안1014,제주시 한경면 노을해안로 1014,2023,1111,108,74,112,124,127,138,122,76,75,70,54,31,126.168559059,33.297677171,남서
c1,관광지,노을해안로,서귀포시 대정읍 노을해안로 24,2023,1349,120,119,164,154,165,137,75,94,93,108,73,47,126.224396184,33.242511033,남서
c1,관광지,노형수퍼마켙,제주시 노형로 89,2023,4378,338,381,428,380,435,378,325,284,293,390,394,352,126.455170633,33.464936613,북서
c1,관광지,녹산로유채꽃길,서귀포시 표선면 가시리 산 87-15,2023,8153,373,889,3246,1404,343,189,142,256,294,372,275,370,126.71995895953208,33.398289747890416,Unknown
c1,관광지,논짓물,서귀포시 하예동,2023,7654,383,489,576,381,649,2094,1069,1279,298,188,114,134,126.387228886,33.241704494,남서
c1,관광지,놀멍쉬멍고르멍(애견카페),서귀포시 현청로 51,2023,480,58,41,47,53,54,46,38,32,33,33,18,27,126.555922934,33.26572343,남동
c1,관광지,놀자개,제주시 오광로 143,2023,433,53,35,41,42,49,41,42,23,35,31,21,20,126.462119085,33.483848807,북서
c1,관광지,농개,서귀포시 성산읍 환해장성로111번길 4,2023,700,59,55,59,62,59,76,107,74,45,44,31,29,126.880034584,33.38181377,북동
c1,관광지,높은오름,제주시 구좌읍 송당리 산 213-1,2023,883,99,93,96,123,86,57,60,45,61,68,74,21,126.79202514900376,33.45778297268157,Unknown
c1,관광지,누운오름(한림읍),제주시 한림읍 금악리 188-2,2023,634,70,65,59,91,69,49,51,38,32,40,32,38,126.32408755502546,33.363940935444674,Unknown
c1,관광지,누웨마루거리(구 바오젠),제주시 신광로 47,2023,2082,181,172,165,192,193,180,172,157,183,184,151,152,126.490288417,33.487751022,북서
c1,관광지,눈물의십자가,제주시 추자도,2023,659,56,46,63,61,100,77,49,46,51,41,30,39,,,Unknown
c1,관광지,느지리오름(망오름),제주시 한림읍 상명리 산 5,2023,746,88,57,91,82,83,64,63,46,50,59,26,37,126.26163401805147,33.36535301253142,Unknown
c1,관광지,니모스토리,제주시 구좌읍 김녕로17길 33-1,2023,148,0,0,0,0,0,5,36,35,27,22,17,6,126.7541195,33.558300136,북동
c1,관광지,다끄네포구(용담포구),제주시 용담3동,2023,991,77,26,64,57,92,95,128,184,101,64,57,46,,,Unknown
c1,관광지,다랑쉬굴,제주시 구좌읍 세화리 2608-6,2023,2811,102,86,188,916,259,274,149,94,119,127,252,245,126.83213371764121,33.4698857494632,Unknown
c1,관광지,다랑쉬마을,제주시 구좌읍 다랑쉬로 406-25,2023,1006,89,75,87,174,111,77,69,53,64,62,66,79,126.823876401,33.470057952,북동
c1,관광지,다랑쉬오름(월랑봉),제주시 구좌읍 세화리 2705,2023,12680,850,1033,1543,1894,1398,728,476,569,821,1255,1229,884,126.82648579602721,33.475162248622865,Unknown
c1,관광지,다려도,제주시 조천읍 북촌리,2023,696,52,43,84,75,83,84,99,37,43,30,30,36,126.70476381753204,33.55296608968542,Unknown
c1,관광지,다이나믹메이즈,서귀포시 표선면 번영로 2644,2023,7386,745,606,571,547,578,462,585,610,636,527,614,905,126.784705702,33.399111397,북동
c1,관광지,다이브맵,서귀포시 서호중앙로 55,2023,125,0,0,0,0,0,0,3,36,28,24,22,12,126.517974138,33.251798804,남서
c1,관광지,단산(바굼지오름),서귀포시 안덕면 향교로 165-23,2023,1475,151,119,215,166,168,118,101,78,93,92,88,86,126.289820232,33.240164492,남서
c1,관광지,단산과 방사탑,제주시 조천읍 신흥로1길 25,2023,428,52,36,36,58,55,39,34,26,34,25,21,12,126.650560409,33.547421829,북동
c1,관광지,달다제주,제주시 조천읍 조함해안로 9,2023,133,0,0,0,0,0,17,24,24,26,24,13,5,126.638776766,33.538582776,북동
c1,관광지,달중이네펫호텔,제주시 정존15길 20,2023,84,0,0,0,0,0,0,0,5,18,19,16,26,126.477611673,33.486927604,북서
c1,관광지,닭머르해안길,제주시 조천읍 신촌북3길 62-1,2023,12241,715,749,777,896,859,645,422,595,865,2099,2454,1165,126.613257194,33.53781978,북동
c1,관광지,담화헌,제주시 주르레길 55,2023,122,0,0,0,0,0,0,8,33,20,26,16,19,126.480602445,33.449411674,북서
c1,관광지,답다니 탑망대 (하트원담),제주시 우도면 연평리 798,2023,713,55,34,47,79,99,110,75,37,44,65,39,29,126.95251791663486,33.52464762684849,Unknown
c1,관광지,"당산봉(당오름,차귀오름)",제주시 한경면 고산리 산 15,2023,1388,153,123,156,155,145,125,84,73,90,145,83,56,126.17210303908783,33.307550578091764,Unknown
c1,관광지,당오름,제주시 구좌읍 송당리 산 199-1,2023,631,73,52,70,86,83,52,50,40,39,42,29,15,126.77590332419035,33.467225746396636,Unknown
c1,관광지,당오름(안덕면),서귀포시 안덕면 동광리 산 68-1,2023,542,59,46,65,83,70,50,32,19,27,28,32,31,126.3363724486108,33.3331489161821,Unknown
c1,관광지,당오름(한경면),제주시 한경면 용수리 산 18,2023,591,61,48,61,65,78,52,46,40,37,52,24,27,126.17358820338438,33.308220914003485,Unknown
c1,관광지,당케산물(당케포구),서귀포시 표선면 표선당포로,2023,781,101,46,77,102,84,82,54,52,51,58,26,48,126.843873027,33.325468548,남동
c1,관광지,대림리선돌,제주시 한림읍 대림리,2023,357,34,28,47,36,43,30,39,21,22,21,17,19,126.28595713931034,33.42705677745734,Unknown
c1,관광지,"대수산봉(큰물뫼,물미오름)",서귀포시 성산읍 고성리 2039-1,2023,557,92,63,56,51,63,38,47,33,44,32,21,17,126.90361587675127,33.4382902502674,Unknown
c1,관광지,대수포구,제주시 한림읍 수원리 1027-7,2023,367,38,27,42,37,48,26,37,33,20,25,16,18,126.2704737201851,33.426942990309136,Unknown
c1,관광지,"대왕산 (왕뫼, 왕메, 왕미)",서귀포시 성산읍 수산리 1429,2023,303,35,25,30,45,38,24,22,21,23,16,11,13,126.87261474481778,33.457485584881596,Unknown
c1,관광지,대유ATV수렵사격랜드,서귀포시 상예로 381,2023,931,92,76,94,65,83,98,96,85,60,87,45,50,126.395295819,33.277712787,남서
c1,관광지,대장금촬영지(제주민속촌),서귀포시 표선면 민속해안로 631-34,2023,1292,150,112,117,141,120,118,97,108,82,89,72,86,126.841065746,33.321693876,남동
c1,관광지,대정면 4.3사건 위령비,서귀포시 대정읍 동일하모로 158-3,2023,589,47,27,85,109,75,34,45,27,33,40,44,23,126.248439258,33.225415124,남서
c1,관광지,대정해변(하모해변),서귀포시 대정읍 하모리,2023,1156,88,72,99,121,123,133,141,135,106,75,46,17,126.26730866675342,33.212991402850854,Unknown
c1,관광지,대정향교,서귀포시 안덕면 향교로 165-17,2023,1020,79,78,100,109,128,98,66,82,76,91,67,46,126.28836756,33.23919725,남서
c1,관광지,대정현역사자료전시관,서귀포시 대정읍 상모대서로 17,2023,461,42,28,45,44,65,40,43,23,33,42,42,14,126.256234714,33.225295008,남서
c1,관광지,대평포구,서귀포시 안덕면 감천로190번길 9-62-2,2023,1424,146,142,169,172,134,119,119,89,109,118,78,29,,,Unknown
c1,관광지,대포포구,서귀포시 대포로,2023,585,73,48,57,76,89,55,45,33,52,29,20,8,126.431167199,33.248570589,남서
c1,관광지,대한민국최남단기념비/ 마라도 기념비,서귀포시 대정읍 마라로 131,2023,974,75,70,110,91,84,99,72,52,81,85,72,83,126.268438212,33.114115402,남서
c1,관광지,댕금님표수제간식,제주시 인다4길 41-12,2023,76,0,0,0,0,0,0,0,6,20,20,14,16,126.549889652,33.470819856,북동
c1,관광지,댕댕놀이터,제주시 도근내길 56,2023,458,42,34,43,69,47,42,35,36,35,32,21,22,126.436934671,33.491907294,북서
c1,관광지,댕댕샤워,제주시 애월읍 하귀9길 54-8,2023,434,45,43,56,47,55,37,27,28,23,30,16,27,126.414755098,33.482797163,북서
c1,관광지,댕댕스위트,제주시 애월읍 하귀9길 2,2023,66,0,0,0,0,0,0,0,5,20,21,10,10,126.414591017,33.486386529,북서
c1,관광지,더 플래닛(THE PLANET),서귀포시 천제연로 70,2023,997,108,86,82,108,105,103,91,65,66,61,45,77,,,Unknown
c1,관광지,"더럭초등학교(구, 더럭분교)",제주시 애월읍 하가로 195,2023,3244,348,305,334,340,330,270,271,246,227,238,148,187,126.345552469,33.453698342,북서
c1,관광지,더마카트,제주시 한림읍 월림7길 155,2023,1144,148,144,82,77,119,117,129,108,83,64,45,28,126.241073088,33.355757029,남서
c1,관광지,더마파크,제주시 한림읍 월림7길 155,2023,3972,311,256,333,332,400,555,402,265,335,342,261,180,126.241073088,33.355757029,남서
c1,관광지,더펫츠,제주시 1100로 3124,2023,594,63,66,63,55,60,52,47,48,35,37,34,34,126.485338986,33.465312391,북서
c1,관광지,더힐하우스스파,제주시 한림읍 한창로 925-122,2023,645,80,55,64,64,63,63,42,36,33,49,43,53,126.312402138,33.337781661,남서
c1,관광지,덕천곤충영농조합,제주시 구좌읍 중산간동로 1875,2023,217,0,0,0,0,0,17,43,39,33,30,23,32,126.748300633,33.482932393,북동
c1,관광지,덕천리 팔자 좋아 길,제주시 구좌읍 중산간동로,2023,926,66,67,74,117,177,82,54,33,78,75,53,50,126.746420858,33.482756705,북동
c1,관광지,뎁스원,제주시 한림읍 한림로 375,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,126.243264874,33.39623102,북서
c1,관광지,뎁스원 프리다이빙센터,제주시 한림읍 한림로 375,2023,224,0,0,0,0,0,4,32,55,41,35,35,22,126.243264874,33.39623102,북서
c1,관광지,도곤도곤 애견미용실,제주시 성신로1길 21,2023,448,35,30,52,63,53,40,47,29,37,34,18,10,126.487680166,33.491806582,북서
c1,관광지,도그앤캣,서귀포시 홍중로 119-2  601동 107호,2023,393,42,39,33,36,40,34,28,30,31,29,22,29,126.555201252,33.263675951,남동
c1,관광지,도도펫,제주시 우령8길 63-16,2023,316,37,21,30,31,35,30,26,20,22,22,17,25,126.428224753,33.485333679,북서
c1,관광지,도두동 무지개 해안도로,제주시 도두1동,2023,11365,1158,1046,689,639,822,1058,552,601,803,979,1489,1529,,,Unknown
c1,관광지,도두봉,제주시 도두동 산 1,2023,6990,685,547,676,595,511,432,465,477,595,674,734,599,126.46892430896577,33.50854773284041,Unknown
c1,관광지,도두항,제주시 도공로 2,2023,960,94,70,102,113,114,101,84,66,74,69,40,33,126.464972013,33.50614855,북서
c1,관광지,도두해안도로,제주시 도두2동 706-3,2023,447,39,37,64,57,48,49,31,28,32,26,15,21,,,Unknown
c1,관광지,도령모루,,2023,422,43,25,35,49,45,38,32,26,25,30,22,52,127.037841697,37.215170118,Unknown
c1,관광지,도리미오름,제주시 구좌읍 송당리 산 255-1,2023,333,34,28,40,34,35,38,26,24,20,21,16,17,126.76501274785993,33.429294014680885,Unknown
c1,관광지,도순다원,서귀포시 중산간서로356번길 152-41,2023,1698,282,255,186,236,152,136,77,76,81,90,64,63,126.482874718,33.27277766,남서
c1,관광지,도시해녀,제주시 애월읍 하귀미수포길 16-1,2023,268,0,0,0,0,0,32,59,39,37,52,21,28,126.402548092,33.484253756,북서
c1,관광지,도치돌 알파카목장,제주시 애월읍 도치돌길 293,2023,1675,235,185,161,180,155,156,132,124,107,84,88,68,126.366073697,33.409954175,북서
c1,관광지,독자봉,서귀포시 성산읍 신산리 1785,2023,429,52,29,46,50,50,32,32,33,36,39,15,15,126.85428361996499,33.387723577558575,Unknown
c1,관광지,돈내코,서귀포시 516로 (상효동),2023,6251,302,250,314,351,341,355,693,1159,560,583,687,656,126.582714897,33.262772974,남동
c1,관광지,돈내코유원지,서귀포시 돈내코로 120,2023,3167,181,161,314,374,420,392,266,378,220,157,160,144,126.584438019,33.300132964,남동
c1,관광지,돈대산,제주시 추자면 예초리 산 67-1,2023,357,45,13,32,41,46,37,34,25,27,26,16,15,126.3214658276437,33.94969491396479,Unknown
c1,관광지,돈대산산림휴양산책로,제주시 추자면 예초리 산 67-1,2023,197,25,11,20,20,19,27,18,18,14,12,8,5,126.3214658276437,33.94969491396479,Unknown
c1,관광지,돔박이오름 (동박악),서귀포시 안덕면 광평리 산 89,2023,365,31,34,31,39,42,32,28,16,25,22,32,33,126.36442408224795,33.339649353122894,Unknown
c1,관광지,돔베낭골,서귀포시 호근동,2023,690,83,59,72,81,88,67,51,43,50,46,21,29,126.543605594,33.242710902,남동
c1,관광지,돔베낭길,서귀포시 태평로92번길 49,2023,867,95,75,107,85,96,82,59,48,61,65,51,43,126.531841677,33.240170877,남동
c1,관광지,동거문이오름,제주시 구좌읍 종달리 산 70,2023,947,88,63,73,220,103,70,50,44,61,91,49,35,126.80445112084001,33.44923421859933,Unknown
c1,관광지,동검은이오름(거미오름),제주시 구좌읍 종달리 산 70,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,126.80445112084001,33.44923421859933,Unknown
c1,관광지,동계 정온 유허비,서귀포시 대정읍 안성리,2023,379,43,40,39,36,44,44,24,20,20,35,19,15,126.29345352146694,33.27604928254475,Unknown
c1,관광지,동굴의 다원 다희연,제주시 조천읍 선교로 266,2023,8,1,0,1,5,0,1,0,0,0,0,0,0,126.700532981,33.47927739,북동
c1,관광지,동귀방파제,제주시 애월읍 하귀리,2023,425,55,35,45,43,54,38,35,35,28,28,18,11,,,Unknown
c1,관광지,동백동산,제주시 조천읍 선흘리 산 12,2023,8732,1118,980,832,776,868,450,412,395,599,606,823,873,126.71687468969195,33.51735958508579,Unknown
c1,관광지,동백포레스트,서귀포시 남원읍 신례리 1767,2023,11609,1432,672,300,165,169,137,86,112,183,456,3007,4890,126.63621625464629,33.3003449947711,Unknown
c1,관광지,동복환해장성,제주시 구좌읍 동복리,2023,427,53,39,49,43,49,37,33,29,32,23,23,17,126.726178098334,33.55268894214007,Unknown
c1,관광지,동산농원 딸기체험장,제주시 한경면 저지리 1448-2,2023,1718,264,272,304,312,166,60,74,41,39,38,56,92,126.24595709869985,33.33350207128545,Unknown
c1,관광지,동알오름,서귀포시 대정읍 상모리 153,2023,340,43,33,36,38,37,20,24,22,21,22,18,26,126.28881646561237,33.207183912262984,Unknown
c1,관광지,동일리포구,서귀포시 대정읍 동일리,2023,478,54,41,38,50,55,53,42,42,48,30,21,4,126.26207888181354,33.255603630713026,Unknown
c1,관광지,동쪽송당 동화마을,제주시 구좌읍 비자림로 1191,2023,59,0,0,0,0,0,0,0,0,0,0,10,49,126.732037731,33.435432969,북동
c1,관광지,돛오름,제주시 구좌읍 송당리 산 3,2023,515,53,53,53,58,73,51,41,30,30,35,21,17,126.79976908690676,33.48036719651331,Unknown
c1,관광지,돝오름(돗오름),제주시 구좌읍 송당리 산 3,2023,1,0,0,0,1,0,0,0,0,0,0,0,0,126.79976908690676,33.48036719651331,Unknown
c1,관광지,두맹이골목,제주시 동문로16길 17-4,2023,741,80,61,98,77,79,59,56,61,45,55,43,27,126.534911567,33.512023818,북동
c1,관광지,두산봉(말미오름),서귀포시 성산읍 시흥리 산 1-5,2023,1016,138,76,91,119,146,105,54,73,72,56,44,42,,,Unknown
c1,관광지,둔지봉,제주시 구좌읍 한동리 산 40,2023,527,57,38,62,75,60,44,44,38,40,32,31,6,126.79720248860926,33.50150580865595,Unknown
c1,관광지,뒤굽은이오름,서귀포시 성산읍 수산리 4504,2023,478,49,40,55,43,53,40,29,39,31,45,21,33,126.82725857864415,33.43106071212644,Unknown
c1,관광지,뒹굴개,제주시 삼무로 74,2023,71,0,0,0,0,0,0,0,5,22,18,14,12,126.494469213,33.489538843,북서
c1,관광지,드라마월드,제주시 애월읍 화전길 3,2023,3,0,0,0,0,1,1,1,0,0,0,0,0,126.360543197,33.351998964,남서
c1,관광지,드르쿰다ATV IN 상효,서귀포시 516로 619,2023,228,0,0,0,0,0,7,38,36,36,35,35,41,126.598518149,33.30352354,남동
c1,관광지,드르쿰다인성산,서귀포시 성산읍 섭지코지로25번길 64,2023,212,0,0,0,0,0,0,0,25,57,49,43,38,126.919085911,33.444512384,북동
c1,관광지,들랑,제주시 관덕로4길 14-1,2023,12,0,0,0,0,0,0,0,0,0,0,4,8,126.521267952,33.511769054,북서
c1,관광지,들렁모루 산책길,서귀포시 서홍동 2437,2023,652,79,40,59,56,70,74,61,34,51,52,48,28,126.54262949588768,33.282405258465786,Unknown
c1,관광지,등머을레져,제주시 우도면 우도해안길 70,2023,305,35,29,29,33,29,26,29,19,26,27,12,11,126.951593278,33.492832709,북동
c1,관광지,디스커버제주,서귀포시 대포로 26,2023,683,66,57,70,79,78,59,46,49,47,45,32,55,126.431481107,33.247417059,남서
c1,관광지,디어펫,제주시 과원로 47,2023,243,30,27,28,21,25,20,20,17,15,24,6,10,126.488325003,33.476544138,북서
c1,관광지,디퍼프리다이브,서귀포시 칠십리로 157,2023,111,0,0,0,0,0,9,24,18,20,20,11,9,126.569956321,33.245058829,남동
c1,관광지,따라비오름,서귀포시 표선면 가시리 산 62,2023,6840,505,504,578,483,397,252,206,181,393,1610,1227,504,126.7502191854658,33.38635816582992,Unknown
c1,관광지,떠오르길,제주시 구좌읍 김녕로1길 51-3,2023,365,0,0,0,0,0,0,0,0,0,0,7,358,126.748781312,33.557732792,북동
c1,관광지,라니멜레,제주시 조천읍 조천우회로 527,2023,138,0,0,0,0,0,9,24,22,27,29,14,13,126.665759299,33.530635459,북동
c1,관광지,라신동,제주시 한림읍 귀덕리,2023,506,54,49,53,44,49,56,40,38,34,39,27,23,126.30217656950325,33.42834210734143,Unknown
c1,관광지,라온골프클럽,제주시 한경면 용금로 998,2023,615,52,26,55,61,44,44,39,56,76,47,50,65,126.278270295,33.344619074,남서
c1,관광지,라온승마클럽,제주시 한림읍 월림7길 155,2023,701,95,59,65,68,75,67,59,41,52,47,31,42,126.241073088,33.355757029,남서
c1,관광지,라온주 실내체험동물원,제주시 한림읍 월림7길 155,2023,1041,95,67,96,97,114,102,105,67,58,62,85,93,126.241073088,33.355757029,남서
c1,관광지,라이더스랩,서귀포시 성산읍 중산간동로 4328-77 (삼달리) 라이더스랩,2023,299,0,0,0,0,0,0,12,48,74,59,48,58,126.830243215,33.39151256,북동
c1,관광지,라이크더윈드 스튜디오,제주시 구좌읍 구좌로 51,2023,162,0,0,0,0,0,4,30,27,22,29,20,30,126.856999828,33.523223427,북동
c1,관광지,라이프동물병원,제주시 노형3길 21-1,2023,88,0,0,0,0,0,0,0,9,27,19,18,15,126.476003481,33.482647838,북서
