CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO
c3,숙박,언덕위에 빨간지붕,제주특별자치도 서귀포시 성산읍 난고로499번길 17,2023,510,50,40,58,57,46,41,38,29,47,41,46,17
c3,숙박,엄블랑펜션,제주특별자치도 서귀포시 안덕면 형제해안로132번길 15-24,2023,274,30,28,26,28,34,27,27,25,28,16,3,2
c3,숙박,에너벨리민박,제주특별자치도 제주시 한림읍 한림로 356,2023,208,26,11,20,29,34,21,19,17,12,12,4,3
c3,숙박,에띠에리조트,제주특별자치도 서귀포시 이어도로 738,2023,214,38,14,22,15,22,10,16,21,18,8,18,12
c3,숙박,에리두 Cafe n Beds,제주특별자치도 서귀포시 대포복개로 37,2023,284,40,12,34,36,43,30,28,23,19,8,4,7
c3,숙박,에메랄드하우스,제주특별자치도 서귀포시 안덕면 신화역사로 545-66,2023,216,0,0,0,0,0,0,0,52,26,45,42,51
c3,숙박,에바다라이더하우스.공방,제주특별자치도 서귀포시 성산읍 고성중앙로 7-8,2023,193,18,18,17,16,21,18,16,17,23,16,10,3
c3,숙박,에스호텔,제주특별자치도 제주시 오일장중길 26,2023,149,27,10,20,17,19,13,13,8,9,7,4,2
c3,숙박,에이지하우스,제주특별자치도 서귀포시 표선면 돈오름로23번길 36-46,2023,151,23,15,12,11,21,15,13,10,11,11,4,5
c3,숙박,에이티눈호텔,제주특별자치도 제주시 은남1길 8,2023,306,21,8,18,33,36,28,10,18,73,18,17,26
c3,숙박,에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94,2023,405,48,25,49,45,63,43,31,30,29,18,12,12
c3,숙박,에코랜드호텔,제주특별자치도 제주시 조천읍 번영로 1278-169 (대흘리),2023,202,0,0,0,0,0,0,0,0,30,108,39,25
c3,숙박,에코하우스민박펜션,제주특별자치도 제주시 추자면 추자로 657,2023,393,29,25,48,32,40,43,28,31,36,20,38,23
c3,숙박,에코힐링하우스,제주특별자치도 제주시 한림읍 협재남2길 45-60 (협재리),2023,109,52,25,32,0,0,0,0,0,0,0,0,0
c3,숙박,에쿠스모텔,제주특별자치도 서귀포시 안덕면 화순중앙로54번길 5,2023,457,25,25,52,48,49,34,34,36,44,29,36,45
c3,숙박,에퀴녹스 드 협재,제주특별자치도 제주시 한림읍 협재10길 4,2023,220,71,15,18,17,25,18,25,10,6,10,2,3
c3,숙박,에프원모텔,제주특별자치도 제주시 사장1길 18,2023,1,0,0,0,1,0,0,0,0,0,0,0,0
c3,숙박,엔젤하우스,제주특별자치도 제주시 애월읍 신엄안3길 95,2023,453,110,26,54,50,38,30,33,14,30,24,20,24
c3,숙박,엘마르게스트하우스,제주특별자치도 서귀포시 표선면 표선당포로 17,2023,201,34,20,12,21,27,17,13,9,10,10,16,12
c3,숙박,엘쯔타운펜션,제주특별자치도 제주시 애월읍 유수암평화길 136,2023,186,20,20,24,28,22,22,12,15,11,11,1,0
c3,숙박,엠버관광호텔,제주특별자치도 제주시 삼무로 12 (연동),2023,72,14,4,6,8,8,5,5,6,6,4,2,4
c3,숙박,엠버리조트,제주특별자치도 제주시 1100로 2671-51,2023,47,6,8,5,4,12,3,5,4,0,0,0,0
c3,숙박,엠버퓨어힐호텔&리조트,제주특별자치도 제주시 1100로 2671-30,2023,61,0,0,0,0,0,0,0,11,21,12,8,9
c3,숙박,엠버하우스,제주특별자치도 제주시 애월읍 애월해안로 400,2023,146,23,8,15,24,16,13,9,7,13,10,5,3
c3,숙박,엠버호텔 센트럴,제주특별자치도 제주시 노연로 24,2023,156,13,10,22,13,26,9,13,12,15,12,3,8
c3,숙박,엠스테이호텔,제주특별자치도 서귀포시 태평로353번길 14,2023,235,32,20,18,17,30,23,15,27,18,15,8,12
c3,숙박,여래게스트하우스,제주특별자치도 제주시 구좌읍 세화7길 31-2,2023,397,41,36,35,39,32,38,35,31,30,30,23,27
c3,숙박,여울목게스트하우스(월정리),제주특별자치도 제주시 구좌읍 월정중길 51,2023,791,76,64,94,92,76,88,48,50,56,54,52,41
c3,숙박,여정여관,제주특별자치도 제주시 추자면 추자로 4-1,2023,343,37,12,40,49,49,38,18,33,27,15,14,11
c3,숙박,여행스케치,제주특별자치도 서귀포시 일주서로 694,2023,186,29,18,16,29,29,14,11,11,13,7,4,5
c3,숙박,연이네다락방 게스트하우스,제주특별자치도 제주시 구좌읍 동복로 56-3,2023,466,64,39,54,33,46,34,32,33,35,30,33,33
c3,숙박,연지민박,제주특별자치도 제주시 우도면 상우목길 26,2023,295,26,31,56,30,34,29,21,17,17,17,11,6
c3,숙박,예다움휴양펜션,제주특별자치도 제주시 백포북길 25,2023,180,16,10,24,21,18,14,19,16,15,20,3,4
c3,숙박,예스준게스트하우스,제주특별자치도 제주시 서해안로 232 (도두일동),2023,141,20,16,16,9,18,12,12,8,13,9,2,6
c3,숙박,예이츠산장,서귀포시 남원읍 516로 918,2023,394,45,16,26,47,37,36,27,49,33,30,16,32
c3,숙박,예촌민박,서귀포시 남원읍 중산간동로 7126,2023,679,59,68,65,43,69,64,60,34,50,60,52,55
c3,숙박,옛마을펜션,제주특별자치도 서귀포시 검은여로 80,2023,285,39,22,32,29,31,27,22,21,18,18,8,18
c3,숙박,옛살라비,제주특별자치도 제주시 애월읍 광령8길 47,2023,109,13,8,9,13,15,10,11,9,8,7,4,2
c3,숙박,오누게스트하우스,제주특별자치도 제주시 애월읍 애월로2길 7,2023,168,16,11,15,21,31,19,9,8,8,12,4,14
c3,숙박,오랑제리펜션,제주특별자치도 서귀포시 법환상로2번길 58,2023,256,31,53,28,20,26,25,17,10,8,12,12,14
c3,숙박,오렌지트리 호텔,제주특별자치도 제주시 관덕로8길 7-12,2023,68,13,4,7,10,13,2,6,5,3,3,1,1
c3,숙박,오롯바이에퀴녹스,제주특별자치도 제주시 한림읍 금능길 75,2023,45,0,0,0,0,0,0,0,13,9,15,2,6
c3,숙박,오름게스트하우스,제주특별자치도 제주시 구좌읍 충렬로 147-19,2023,596,39,24,61,83,85,126,38,35,19,23,26,37
c3,숙박,오비두스,제주특별자치도 제주시 애월읍 신엄안3길 138,2023,273,37,28,37,43,26,23,10,14,15,16,8,16
c3,숙박,오빌하우스,제주특별자치도 서귀포시 남원읍 공천포로11번길 15,2023,138,15,7,18,17,16,8,9,11,15,9,6,7
c3,숙박,오션갤러리호텔앤리조트,"제주특별자치도 서귀포시 성산읍 환해장성로 231 (신산리, 오션 갤러리 프리미어 빌라스 2단지)",2023,169,0,0,0,0,54,28,20,11,13,14,22,7
c3,숙박,오션그랜드호텔 (함덕),제주특별자치도 제주시 조천읍 조함해안로 490,2023,227,20,12,31,24,33,23,15,20,17,14,13,5
c3,숙박,오션스위츠호텔 제주,제주특별자치도 제주시 탑동해안로 74,2023,473,59,42,72,61,51,36,23,26,51,25,10,17
c3,숙박,오션스카이,제주특별자치도 제주시 구좌읍 덕행로 450-15,2023,147,25,13,16,14,20,9,15,11,8,8,2,6
c3,숙박,오션스퀘어,서귀포시 환해장성로 667,2023,550,50,53,58,52,75,57,39,39,40,35,20,32
c3,숙박,오션트리,제주특별자치도 서귀포시 월드컵로 188,2023,174,36,16,23,17,22,5,12,12,12,8,6,5
c3,숙박,오션패밀리호텔,제주특별자치도 제주시 일주서로 7531,2023,132,18,12,11,14,17,13,11,10,12,7,3,4
c3,숙박,오시록헌펜션,제주특별자치도 제주시 한림읍 금능6길 8,2023,296,26,24,36,37,34,22,22,21,19,20,12,23
c3,숙박,오조리비앤비(Ojoribnb),제주특별자치도 서귀포시 성산읍 오조로 42,2023,253,26,28,31,30,40,14,11,19,10,16,13,15
c3,숙박,오크하우스,제주특별자치도 제주시 애월읍 하가로 13,2023,469,47,34,55,63,57,40,37,28,43,25,20,20
c3,숙박,오후여섯시펜션,제주특별자치도 제주시 애월읍 곽지9길 10,2023,192,21,11,16,17,20,24,16,14,8,17,15,13
c3,숙박,온더스톤펜션,제주특별자치도 서귀포시 성산읍 해맞이해안로 2746,2023,54,0,0,0,0,0,0,0,7,11,14,8,14
c3,숙박,올레관광호텔,제주특별자치도 제주시 서광로 254,2023,98,16,2,10,11,15,9,10,9,9,3,3,1
c3,숙박,올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,2023,202,26,15,28,28,18,14,14,21,19,10,6,3
c3,숙박,올레스테이,제주특별자치도 서귀포시 중정로 22,2023,184,28,9,14,26,28,22,11,14,17,7,5,3
c3,숙박,올레요리조트,제주특별자치도 서귀포시 이어도로 720,2023,137,24,12,15,15,17,10,11,12,11,8,1,1
c3,숙박,올레프로방스,제주특별자치도 제주시 애월읍 광령평화2길 170-23,2023,115,18,12,10,11,15,10,9,8,6,9,5,2
c3,숙박,올레해오름펜션,제주특별자치도 제주시 애월읍 광령평화2길 142-19,2023,224,24,21,26,22,28,12,19,10,12,15,14,21
c3,숙박,올리수펜션,제주특별자치도 서귀포시 중문로5번길 16,2023,118,12,8,10,18,14,10,8,9,12,7,3,7
c3,숙박,옵데가바이에퀴녹스,제주특별자치도 제주시 한림읍 협재10길 4,2023,53,0,0,0,0,0,0,0,7,7,11,8,20
c3,숙박,와락 게스트하우스,제주특별자치도 제주시 구좌읍 세평항로 45-4,2023,399,26,30,39,48,45,52,38,32,20,21,24,24
c3,숙박,와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,2023,428,43,27,58,49,48,43,37,42,26,23,14,18
c3,숙박,외돌개나라,제주특별자치도 서귀포시 남성로 122,2023,165,25,10,14,22,21,14,11,16,15,10,6,1
c3,숙박,용두암빌리지,제주특별자치도 제주시 용마서1길 27-5,2023,188,33,20,22,16,20,16,17,12,16,10,6,0
c3,숙박,용산제주유스호스텔,제주특별자치도 서귀포시 이어도로 297,2023,274,0,0,0,0,0,2,24,38,53,70,34,53
c3,숙박,용수차경,제주특별자치도 제주시 한경면 용수2길 7 (용수리) 용수 2길 7,2023,336,0,0,0,154,67,29,20,15,14,13,10,14
c3,숙박,우도사랑,제주특별자치도 제주시 우도면 우목길 82-2,2023,206,18,13,34,24,26,23,17,13,12,15,3,8
c3,숙박,우도쉼팡게스트하우스,제주특별자치도 제주시 우도면 우도로 7,2023,342,24,30,46,59,40,35,27,17,22,17,12,13
c3,숙박,우도올레펜션,제주특별자치도 제주시 우도면 전흘길 42,2023,276,37,23,30,31,33,31,38,15,9,18,9,2
c3,숙박,우도피아,제주특별자치도 제주시 우도면 영일진사길 51-40,2023,1074,118,97,115,132,107,94,80,77,66,63,58,67
c3,숙박,우리두리게스트하우스,제주특별자치도 서귀포시 표선면 민속해안로119번길 10-1,2023,222,38,23,22,13,35,26,13,15,13,11,3,10
c3,숙박,우리희망이 게스트하우스,제주시 조천읍 신흥관전길 60-1,2023,411,32,24,61,53,49,56,27,27,24,17,12,29
c3,숙박,우연한동,제주특별자치도 제주시 구좌읍 한동북1길 39,2023,79,0,0,0,0,0,0,0,35,15,13,7,9
c3,숙박,우연히 행복해지다,제주특별자치도 제주시 한림읍 한림로 224,2023,290,32,20,32,43,36,32,25,18,21,20,3,8
c3,숙박,월령지헌,제주특별자치도 제주시 한림읍 월령1길 13-5,2023,214,28,19,27,29,16,13,16,18,22,19,6,1
c3,숙박,월령채,제주특별자치도 제주시 한림읍 월령3길 27-5,2023,288,34,16,23,34,33,32,30,31,20,16,13,6
c3,숙박,월정소랑,제주특별자치도 제주시 구좌읍 월정1길 79-3,2023,310,39,41,32,44,33,26,24,17,14,10,15,15
c3,숙박,월정에비뉴,제주특별자치도 제주시 구좌읍 해맞이해안로 486,2023,494,51,53,70,63,58,51,40,26,29,17,16,20
c3,숙박,월정플레이스,제주특별자치도 제주시 구좌읍 월정1길 54-34,2023,262,31,13,28,34,31,26,25,19,15,15,14,11
c3,숙박,웨스티하우스,제주도 서귀포시 안덕면 일주서로 1488번길9,2023,325,39,33,41,33,26,32,26,29,23,15,11,17
c3,숙박,위더스펜션,제주시 애월읍 애월로 7길 24-3,2023,393,45,33,40,47,45,34,25,20,29,18,32,25
c3,숙박,위미모루왓,제주특별자치도 서귀포시 남원읍 위미항구로 51 (위미리),2023,339,45,46,20,24,27,26,14,21,33,29,23,31
c3,숙박,유니호텔제주,제주특별자치도 제주시 애월읍 애월해안로 656,2023,265,31,16,38,31,27,28,22,16,25,10,14,7
c3,숙박,유러하우스,제주특별자치도 서귀포시 막숙포로 136,2023,162,15,7,11,20,24,14,20,10,13,7,12,9
c3,숙박,유수암캠핑장,제주특별자치도 제주시 애월읍 하소로 684-25,2023,361,51,28,43,38,52,26,28,28,22,25,11,9
c3,숙박,유심이감성하우스민박,제주특별자치도 제주시 추자면 추자로 78,2023,970,82,65,104,94,126,110,84,54,72,70,70,39
c3,숙박,유앤아이게스트하우스,제주특별자치도 제주시 광양8길 1-2,2023,141,22,16,14,17,17,12,8,7,12,7,5,4
c3,숙박,유월그리고열두마루,제주특별자치도 제주시 구좌읍 한동로1길 38,2023,503,51,49,58,55,64,37,38,45,28,30,13,35
c3,숙박,유창민박,제주특별자치도 제주시 추자면 추자로 46-1,2023,154,10,7,19,13,10,19,15,8,18,22,9,4
c3,숙박,유탑유블레스호텔,제주특별자치도 제주시 조천읍 조함해안로 502,2023,260,28,17,36,34,32,23,30,25,10,19,3,3
c3,숙박,이디살래,제주특별자치도 서귀포시 안덕면 일주서로 2027,2023,266,40,20,15,14,33,34,21,20,10,11,14,34
c3,숙박,이디완,제주특별자치도 제주시 백포서3길 1,2023,265,74,16,18,22,20,32,16,12,19,19,8,9
c3,숙박,이디하우스n카페,제주특별자치도 제주시 구좌읍 해녀박물관길 33-2,2023,409,46,24,44,50,59,40,23,22,34,18,20,29
c3,숙박,이런날엔,제주특별자치도 제주시 구좌읍 한동북1길 60,2023,181,32,10,19,14,20,16,17,22,14,14,2,1
c3,숙박,이레민박,제주특별자치도 제주시 추자면 신양1길 22-9,2023,226,18,19,31,33,18,17,17,11,20,14,17,11
c3,숙박,이린펜션,제주특별자치도 서귀포시 일주서로43번길 5,2023,112,14,13,6,11,12,8,8,10,7,9,9,5
c3,숙박,이쁜새이쁘게노래하고펜션,제주특별자치도 제주시 한림읍 협재로 68-5,2023,292,32,29,26,43,38,37,16,17,16,13,15,10
c3,숙박,이안재,제주특별자치도 제주시 구좌읍 종달로5길 35-1 (종달리),2023,454,58,50,53,71,57,35,18,29,24,27,12,20
c3,숙박,이야기별방,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,2023,272,22,17,21,23,21,13,13,40,53,40,3,6
c3,숙박,이어도펜션,제주특별자치도 제주시 도두항서5길 3,2023,260,24,23,23,22,25,35,19,19,17,15,22,16
c3,숙박,이찌마루&잠비,제주특별자치도 제주시 구좌읍 월정1길 54-11,2023,165,18,10,19,16,20,23,12,16,9,14,3,5
c3,숙박,인더 하우스,제주특별자치도 제주시 애월읍 엄장로 98-41,2023,240,21,18,21,40,34,25,21,13,19,14,8,6
c3,숙박,인추자커피앤민박,제주특별자치도 제주시 추자면 추자로 20-1,2023,288,34,19,31,36,27,32,18,22,17,17,18,17
c3,숙박,일레인호텔,"660, Iljuseo-ro, Seogwipo-si, Jeju-do",2023,304,38,32,27,36,35,26,20,24,30,21,15,0
c3,숙박,일이오구스튜디오,제주특별자치도 서귀포시 성산읍 난산로27번길 17,2023,83,0,0,0,0,0,0,0,9,15,19,19,21
c3,숙박,일출썬 펜션,제주특별자치도 서귀포시 성산읍 성산중앙로 67,2023,145,21,12,17,22,13,12,10,13,11,10,4,0
c3,숙박,일출썬 펜션,제주특별자치도 서귀포시 성산읍 성산중앙로65번길 6-2,2023,3,0,0,0,0,0,0,0,0,0,0,0,3
c3,숙박,일출언덕신산게스트하우스,제주특별자치도 서귀포시 성산읍 환해장성로121번길 21,2023,6,0,0,0,0,0,0,0,0,0,0,0,6
c3,숙박,임진고택,제주특별자치도 제주시 구좌읍 상도로 16-13,2023,379,49,55,52,62,39,33,19,19,17,20,8,6
c3,숙박,잇츠힐,제주특별자치도 제주시 애월읍 애월해안로 788,2023,207,30,13,26,25,24,18,15,10,21,12,6,7
c3,숙박,자넷앤캐시,제주시 구좌읍 평대9길 20-1,2023,201,25,11,26,30,17,19,18,19,15,9,9,3
c3,숙박,자연인,제주특별자치도 제주시 아란서길 110,2023,169,20,12,24,18,21,11,12,10,14,18,4,5
c3,숙박,장원민박,제주특별자치도 서귀포시 천제연로 49,2023,391,31,27,37,44,52,51,21,43,28,20,11,26
c3,숙박,저스트슬립제주,제주특별자치도 서귀포시 대정읍 무릉중앙로21번길 158-28,2023,348,14,9,13,16,15,29,90,36,19,51,31,25
c3,숙박,전원민박,제주특별자치도 제주시 우도면 우목길 104,2023,174,13,11,22,28,17,14,17,9,14,12,7,10
c3,숙박,절물길펜션,제주특별자치도 제주시 명림로 10-1,2023,247,25,15,24,21,22,28,12,21,26,18,12,23
c3,숙박,제니빌펜션,제주도 서귀포시 남원읍 태위로 604-15,2023,217,21,22,26,19,26,15,12,14,14,15,7,26
c3,숙박,제니아호텔,제주특별자치도 제주시 은남1길 25,2023,128,17,5,11,24,24,13,9,7,8,7,2,1
c3,숙박,제이드림호텔(jdream hotel),제주특별자치도 제주시 은남1길 40,2023,121,22,11,4,14,14,7,5,10,9,4,6,15
c3,숙박,제이앤클로이,제주특별자치도 서귀포시 대정읍 무릉중앙로 203,2023,203,17,17,27,28,32,20,23,10,13,9,4,3
c3,숙박,제이제이하우스,제주도 서귀포시 중산간서로 241,2023,12,0,0,0,0,0,0,0,0,0,0,0,12
c3,숙박,제이펜션,제주특별자치도 서귀포시 안덕면 화순서서로64번길 20,2023,37,0,0,0,0,0,0,0,6,10,11,4,6
c3,숙박,제주 또올레 펜션,제주특별자치도 제주시 한경면 판포2길 44,2023,8,0,0,0,0,0,0,0,0,0,0,0,8
c3,숙박,제주 리치호텔,제주특별자치도 제주시 애월읍 고내로13길 100,2023,297,38,21,28,45,35,24,22,26,23,16,13,6
c3,숙박,제주 메이 더 호텔 카라반빌리지,제주특별자치도 제주시 구좌읍 일주동로 1626,2023,289,34,45,39,53,47,51,20,0,0,0,0,0
c3,숙박,제주 벨루가,제주특별자치도 서귀포시 대정읍 영락하동로85번길 41-1,2023,380,44,29,44,40,38,40,26,28,16,19,25,31
c3,숙박,제주 빠레브호텔,제주특별자치도 서귀포시 김정문화로 15,2023,4,0,0,0,0,0,0,0,0,0,0,0,4
c3,숙박,제주 에코 스위츠 펜션,제주특별자치도 서귀포시 중문상로 207-13,2023,1138,84,105,153,131,151,106,99,76,98,47,41,47
c3,숙박,제주 오션팰리스 호텔,제주특별자치도 서귀포시 중앙로 14,2023,479,52,40,44,65,54,34,44,42,41,19,20,24
c3,숙박,제주 제이제이 게스트하우스,제주특별자치도 서귀포시 천제연로 103-15,2023,26,0,0,0,0,0,0,0,0,0,0,0,26
c3,숙박,제주WE호텔,제주도 서귀포시 1100로 453-95,2023,306,56,80,93,77,0,0,0,0,0,0,0,0
c3,숙박,제주bp게스트하우스 JEJU BP GUESTHOUSE,제주특별자치도 제주시 신대로17길 29,2023,239,57,36,60,48,38,0,0,0,0,0,0,0
c3,숙박,제주가온29,제주특별자치도 제주시 애월읍 중산간서로 5409,2023,307,49,29,35,35,32,27,24,15,19,21,13,8
c3,숙박,제주가좋아서 펜션,제주특별자치도 제주시 구좌읍 비자림로 1569,2023,2273,278,259,245,215,242,217,183,149,135,136,97,117
c3,숙박,제주공항 고추잠자리 게스트하우스,제주특별자치도 제주시 도령로 190,2023,155,13,7,15,14,18,10,19,12,12,13,6,16
c3,숙박,제주금산펜션,제주특별자치도 제주시 애월읍 납읍로2길 40,2023,222,19,22,30,40,30,19,17,12,17,10,4,2
c3,숙박,제주나인 부띠끄,제주특별자치도 서귀포시 솔동산로10번길 23,2023,157,15,9,17,23,24,23,14,8,13,7,4,0
c3,숙박,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5,2023,148,10,13,32,24,15,12,9,8,9,8,3,5
c3,숙박,제주나인부띠끄호텔,제주특별자치도 서귀포시 솔동산로10번길 23,2023,6,0,0,0,0,0,0,0,0,0,0,0,6
c3,숙박,제주더힐링하우스,제주특별자치도 제주시 구좌읍 하도7길 130-108 (하도리),2023,76,0,0,0,0,0,0,0,0,0,0,50,26
c3,숙박,제주도 레인보우,제주특별자치도 제주시 구좌읍 종달로 68-2,2023,209,20,21,24,29,33,19,14,16,17,9,6,1
